0.9127 	ERROR 	Plugin `psychopy-cedrus` entry point requires module `psychopy_cedrus`, but it cannot be imported.
52.7646 	EXP 	Fixation: autoDraw = False
52.7646 	EXP 	grating: autoDraw = False
52.7646 	EXP 	grating: ori = np.float64(-3.0)
52.7646 	EXP 	Fixation: autoDraw = True
52.9326 	EXP 	Device response: <KeyPress from None: t=52.74248291668482, value=up, duration=0.1842808750225231>
53.7484 	INFO 	Keyboard events cleared
53.7484 	EXP 	grating: autoDraw = True
53.7652 	EXP 	Fixation: autoDraw = False
54.0491 	EXP 	grating: autoDraw = False
54.9132 	DATA 	Keypress: down
54.9160 	EXP 	Device response: <KeyPress from None: t=54.90943295834586, value=down, duration=None>
54.9161 	EXP 	New trial (rep=18, index=0): <Trial 18 (0 in rep 18) data={'thisN': 18, 'thisTrialN': 0, 'thisRepN': 18}>
54.9316 	EXP 	Fixation: autoDraw = False
54.9316 	EXP 	grating: autoDraw = False
54.9316 	EXP 	grating: ori = np.float64(0.0)
54.9316 	EXP 	Fixation: autoDraw = True
55.1158 	EXP 	Device response: <KeyPress from None: t=54.90943295834586, value=down, duration=0.1963069166522473>
55.9148 	INFO 	Keyboard events cleared
55.9148 	EXP 	grating: autoDraw = True
55.9316 	EXP 	Fixation: autoDraw = False
56.2157 	EXP 	grating: autoDraw = False
56.5451 	DATA 	Keypress: up
56.5481 	EXP 	Device response: <KeyPress from None: t=56.541400458314456, value=up, duration=None>
56.5481 	EXP 	New trial (rep=19, index=0): <Trial 19 (0 in rep 19) data={'thisN': 19, 'thisTrialN': 0, 'thisRepN': 19}>
56.5657 	EXP 	Fixation: autoDraw = False
56.5657 	EXP 	grating: autoDraw = False
56.5657 	EXP 	grating: ori = np.float64(0.0)
56.5657 	EXP 	Fixation: autoDraw = True
56.6989 	EXP 	Device response: <KeyPress from None: t=56.541400458314456, value=up, duration=0.14830400003120303>
57.5491 	INFO 	Keyboard events cleared
57.5491 	EXP 	grating: autoDraw = True
57.5657 	EXP 	Fixation: autoDraw = False
57.8490 	EXP 	grating: autoDraw = False
58.2382 	DATA 	Keypress: up
58.2488 	EXP 	Device response: <KeyPress from None: t=58.23234187497292, value=up, duration=None>
58.2488 	EXP 	New trial (rep=20, index=0): <Trial 20 (0 in rep 20) data={'thisN': 20, 'thisTrialN': 0, 'thisRepN': 20}>
58.2646 	EXP 	Fixation: autoDraw = False
58.2646 	EXP 	grating: autoDraw = False
58.2646 	EXP 	grating: ori = np.float64(-5.0)
58.2646 	EXP 	Fixation: autoDraw = True
58.3651 	EXP 	Device response: <KeyPress from None: t=58.23234187497292, value=up, duration=0.12032375007402152>
59.2491 	INFO 	Keyboard events cleared
59.2491 	EXP 	grating: autoDraw = True
59.2659 	EXP 	Fixation: autoDraw = False
59.5491 	EXP 	grating: autoDraw = False
59.6872 	DATA 	Keypress: down
59.6987 	EXP 	Device response: <KeyPress from None: t=59.68329337495379, value=down, duration=None>
59.6987 	EXP 	New trial (rep=21, index=0): <Trial 21 (0 in rep 21) data={'thisN': 21, 'thisTrialN': 0, 'thisRepN': 21}>
59.7151 	EXP 	Fixation: autoDraw = False
59.7151 	EXP 	grating: autoDraw = False
59.7151 	EXP 	grating: ori = np.float64(0.0)
59.7151 	EXP 	Fixation: autoDraw = True
59.8484 	EXP 	Device response: <KeyPress from None: t=59.68329337495379, value=down, duration=0.16447058331687003>
60.6988 	INFO 	Keyboard events cleared
60.6988 	EXP 	grating: autoDraw = True
60.7157 	EXP 	Fixation: autoDraw = False
60.9983 	EXP 	grating: autoDraw = False
61.4579 	DATA 	Keypress: up
61.4655 	EXP 	Device response: <KeyPress from None: t=61.45425425004214, value=up, duration=None>
61.4656 	EXP 	New trial (rep=22, index=0): <Trial 22 (0 in rep 22) data={'thisN': 22, 'thisTrialN': 0, 'thisRepN': 22}>
61.4823 	EXP 	Fixation: autoDraw = False
61.4823 	EXP 	grating: autoDraw = False
61.4823 	EXP 	grating: ori = np.float64(0.0)
61.4823 	EXP 	Fixation: autoDraw = True
61.6493 	EXP 	Device response: <KeyPress from None: t=61.45425425004214, value=up, duration=0.18433654156979173>
62.4649 	INFO 	Keyboard events cleared
62.4648 	EXP 	grating: autoDraw = True
62.4813 	EXP 	Fixation: autoDraw = False
62.7656 	EXP 	grating: autoDraw = False
62.8591 	DATA 	Keypress: up
62.8650 	EXP 	Device response: <KeyPress from None: t=62.855257375049405, value=up, duration=None>
62.8651 	EXP 	New trial (rep=23, index=0): <Trial 23 (0 in rep 23) data={'thisN': 23, 'thisTrialN': 0, 'thisRepN': 23}>
62.8818 	EXP 	Fixation: autoDraw = False
62.8818 	EXP 	grating: autoDraw = False
62.8818 	EXP 	grating: ori = np.float64(-1.0)
62.8818 	EXP 	Fixation: autoDraw = True
63.0151 	EXP 	Device response: <KeyPress from None: t=62.855257375049405, value=up, duration=0.1563027499942109>
63.8646 	INFO 	Keyboard events cleared
63.8646 	EXP 	grating: autoDraw = True
63.8818 	EXP 	Fixation: autoDraw = False
64.1655 	EXP 	grating: autoDraw = False
64.3148 	EXP 	Device response: <KeyPress from None: t=64.31021508330014, value=down, duration=None>
64.3149 	EXP 	New trial (rep=24, index=0): <Trial 24 (0 in rep 24) data={'thisN': 24, 'thisTrialN': 0, 'thisRepN': 24}>
64.3154 	DATA 	Keypress: down
64.3317 	EXP 	Fixation: autoDraw = False
64.3317 	EXP 	grating: autoDraw = False
64.3317 	EXP 	grating: ori = np.float64(0.0)
64.3317 	EXP 	Fixation: autoDraw = True
64.4819 	EXP 	Device response: <KeyPress from None: t=64.31021508330014, value=down, duration=0.16828983335290104>
65.3151 	INFO 	Keyboard events cleared
65.3150 	EXP 	grating: autoDraw = True
65.3315 	EXP 	Fixation: autoDraw = False
65.6148 	EXP 	grating: autoDraw = False
65.6206 	DATA 	Keypress: up
65.6315 	EXP 	Device response: <KeyPress from None: t=65.61720062501263, value=up, duration=None>
65.6315 	EXP 	New trial (rep=25, index=0): <Trial 25 (0 in rep 25) data={'thisN': 25, 'thisTrialN': 0, 'thisRepN': 25}>
65.6490 	EXP 	Fixation: autoDraw = False
65.6490 	EXP 	grating: autoDraw = False
65.6490 	EXP 	grating: ori = np.float64(-1.0)
